Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),Dir of Max Gust (10s deg),Spd of Max Gust (km/h)
1960,3,1,-13.9,-25,-19.5,37.5,0,0,0,0,8,32,32
1960,3,2,-15,-27.2,-21.1,39.1,0,0,0.5,0.5,8,NaN,NaN
1960,3,3,-16.7,-22.8,-19.8,37.8,0,0,0,0,8,NaN,NaN
1960,3,4,-16.7,-28.3,-22.5,40.5,0,0,0,0,8,NaN,NaN
1960,3,5,-12.8,-26.1,-19.5,37.5,0,0,0,0,8,NaN,NaN
1960,3,6,-11.7,-25,-18.4,36.4,0,0,0,0,8,NaN,NaN
1960,3,7,-7.8,-22.2,-15,33,0,0,0,0,8,NaN,NaN
1960,3,8,-5.6,-14.4,-10,28,0,0,0.3,0.3,8,NaN,NaN
1960,3,9,-3.3,-8.9,-6.1,24.1,0,0,0.5,0.5,8,NaN,NaN
1960,3,10,-3.9,-7.2,-5.6,23.6,0,0,1.3,1.3,8,16,66
1960,3,11,-7.8,-17.8,-12.8,30.8,0,0,0,0,8,NaN,NaN
1960,3,12,-8.3,-19.4,-13.9,31.9,0,0,0,0,8,NaN,NaN
1960,3,13,-8.3,-21.7,-15,33,0,0,0,0,8,NaN,NaN
1960,3,14,-5.6,-17.8,-11.7,29.7,0,0,1,1,8,NaN,NaN
1960,3,15,-3.9,-9.4,-6.7,24.7,0,0,1.3,1.3,8,18,61
1960,3,16,-1.7,-7.2,-4.5,22.5,0,0,0,0,8,18,47
1960,3,17,0,-8.9,-4.5,22.5,0,0,2.5,2.5,8,NaN,NaN
1960,3,18,-0.6,-3.3,-2,20,0,0,0.3,0.3,10,36,43
1960,3,19,-4.4,-17.8,-11.1,29.1,0,0,0,0,10,NaN,NaN
1960,3,20,0,-18.3,-9.2,27.2,0,0,0,0,8,NaN,NaN
1960,3,21,0.6,-13.9,-6.7,24.7,0,0,0,0,8,36,92
1960,3,22,-8.9,-20.6,-14.8,32.8,0,0,2.8,2.8,8,32,35
1960,3,23,-7.8,-13.3,-10.6,28.6,0,0,0,0,10,36,68
1960,3,24,-9.4,-24.4,-16.9,34.9,0,0,2.3,2.3,10,34,34
1960,3,25,-1.7,-14.4,-8.1,26.1,0,0,0,0,13,NaN,NaN
1960,3,26,3.9,-13.3,-4.7,22.7,0,0,0,0,13,16,61
1960,3,27,-4.4,-7.8,-6.1,24.1,0,0,0,0,5,2,58
1960,3,28,1.1,-12.2,-5.6,23.6,0,14.7,2.3,17,5,11,56
1960,3,29,0.6,-2.8,-1.1,19.1,0,0.3,0,0.3,5,32,51
1960,3,30,-2.8,-14.4,-8.6,26.6,0,0,0.3,0.3,5,34,40
1960,3,31,1.7,-5,-1.7,19.7,0,0,0.5,0.5,5,18,37
1960,4,1,0.6,-2.8,-1.1,19.1,0,0,1.5,1.5,5,5,45
1960,4,2,1.1,-1.7,-0.3,18.3,0,0,2.3,2.3,8,2,60
1960,4,3,2.8,-7.2,-2.2,20.2,0,0,0,0,8,NaN,NaN
1960,4,4,3.3,-1.1,1.1,16.9,0,0,0,0,8,36,45
1960,4,5,3.3,-6.1,-1.4,19.4,0,0,0,0,8,18,63
1960,4,6,5.6,0.6,3.1,14.9,0,0,0,0,5,32,53
1960,4,7,-0.6,-3.9,-2.3,20.3,0,0,0,0,0,34,68
1960,4,8,-6.1,-11.1,-8.6,26.6,0,0,0,0,0,36,61
1960,4,9,-1.7,-13.9,-7.8,25.8,0,0,0,0,0,18,42
1960,4,10,7.2,-4.4,1.4,16.6,0,13.2,0,13.2,0,18,72
1960,4,11,11.7,2.2,7,11,0,0,0,0,0,29,79
1960,4,12,4.4,-1.1,1.7,16.3,0,1.8,0,1.8,0,2,34
1960,4,13,6.7,1.1,3.9,14.1,0,7.4,0,7.4,0,27,68
1960,4,14,14.4,0.6,7.5,10.5,0,0,0,0,0,32,61
1960,4,15,13.3,6.7,10,8,0,0,0,0,0,23,76
1960,4,16,4.4,-1.7,1.4,16.6,0,0,0,0,0,32,71
1960,4,17,4.4,-3.9,0.3,17.7,0,0,0,0,0,2,37
1960,4,18,13.3,-1.1,6.1,11.9,0,1.5,0,1.5,0,18,77
1960,4,19,17.8,2.8,10.3,7.7,0,0.8,0,0.8,0,18,61
1960,4,20,13.3,6.1,9.7,8.3,0,2.3,0,2.3,0,34,43
1960,4,21,17.2,3.3,10.3,7.7,0,0,0,0,0,20,48
1960,4,22,10.6,0.6,5.6,12.4,0,0,0,0,0,5,45
1960,4,23,7.2,0,3.6,14.4,0,0,0,0,0,2,64
1960,4,24,8.3,-1.1,3.6,14.4,0,0,0,0,0,5,64
1960,4,25,2.8,-1.7,0.6,17.4,0,0,16.5,16.5,0,5,58
1960,4,26,2.2,-1.1,0.6,17.4,0,0,2.5,2.5,15,36,43
1960,4,27,5.6,-6.7,-0.6,18.6,0,0,0,0,8,27,40
1960,4,28,6.7,1.7,4.2,13.8,0,0,0,0,0,2,51
1960,4,29,0.6,-3.9,-1.7,19.7,0,0,0,0,0,36,48
1960,4,30,5,-3.9,0.6,17.4,0,0,0,0,0,32,55
1960,5,1,6.1,-3.3,1.4,16.6,0,0,0,0,0,36,42
1960,5,2,3.9,-2.8,0.6,17.4,0,0,0,0,0,34,47
1960,5,3,10,-2.8,3.6,14.4,0,0,0,0,0,18,40
1960,5,4,15.6,-2.2,6.7,11.3,0,0,0,0,0,NaN,NaN
1960,5,5,11.7,1.7,6.7,11.3,0,0,0,0,0,36,53
1960,5,6,8.9,-3.3,2.8,15.2,0,0,0,0,0,2,40
1960,5,7,13.3,-2.8,5.3,12.7,0,0,0,0,0,2,34
1960,5,8,16.1,2.8,9.5,8.5,0,0,0,0,0,14,37
1960,5,9,18.3,7.2,12.8,5.2,0,0,0,0,0,14,42
1960,5,10,15.6,6.1,10.9,7.1,0,0,0,0,0,5,35
1960,5,11,21.1,-1.1,10,8,0,0,0,0,0,23,37
1960,5,12,28.3,6.1,17.2,0.8,0,0,0,0,0,18,53
1960,5,13,30,11.1,20.6,0,2.6,0,0,0,0,16,77
1960,5,14,25.6,9.4,17.5,0.5,0,0,0,0,0,27,63
1960,5,15,21.7,10,15.9,2.1,0,0,0,0,0,23,63
1960,5,16,18.3,3.3,10.8,7.2,0,0,0,0,0,32,50
1960,5,17,21.7,1.7,11.7,6.3,0,2.8,0,2.8,0,18,42
1960,5,18,16.1,12.2,14.2,3.8,0,9.4,0,9.4,0,16,63
1960,5,19,21.1,13.3,17.2,0.8,0,2.8,0,2.8,0,18,69
1960,5,20,20,6.7,13.4,4.6,0,0,0,0,0,32,50
1960,5,21,21.1,4.4,12.8,5.2,0,0,0,0,0,2,51
1960,5,22,25,5.6,15.3,2.7,0,0,0,0,0,5,42
1960,5,23,24.4,8.9,16.7,1.3,0,0,0,0,0,11,47
1960,5,24,26.1,11.7,18.9,0,0.9,0,0,0,0,16,51
1960,5,25,26.7,14.4,20.6,0,2.6,0,0,0,0,11,35
1960,5,26,16.7,12.2,14.5,3.5,0,12.2,0,12.2,0,32,53
1960,5,27,19.4,7.2,13.3,4.7,0,0,0,0,0,34,47
1960,5,28,20.6,8.9,14.8,3.2,0,0,0,0,0,36,32
1960,5,29,23.9,11.1,17.5,0.5,0,0,0,0,0,32,55
1960,5,30,27.8,7.8,17.8,0.2,0,6.6,0,6.6,0,18,42
1960,5,31,29.4,13.3,21.4,0,3.4,0.3,0,0.3,0,29,56
1960,6,1,15,10.6,12.8,5.2,0,1.3,0,1.3,0,32,79
1960,6,2,18.3,8.3,13.3,4.7,0,4.6,0,4.6,0,32,109
1960,6,3,22.2,7.8,15,3,0,0,0,0,0,32,80
1960,6,4,13.3,6.1,9.7,8.3,0,0.3,0,0.3,0,32,55
1960,6,5,13.9,5.6,9.8,8.2,0,0,0,0,0,34,37
1960,6,6,18.9,2.8,10.9,7.1,0,0,0,0,0,NaN,NaN
1960,6,7,23.3,8.9,16.1,1.9,0,0,0,0,0,16,63
1960,6,8,22.2,15.6,18.9,0,0.9,1.3,0,1.3,0,18,61
1960,6,9,20,15,17.5,0.5,0,2.3,0,2.3,0,NaN,NaN
1960,6,10,23.9,9.4,16.7,1.3,0,0,0,0,0,2,51
1960,6,11,26.1,8.9,17.5,0.5,0,0,0,0,0,NaN,NaN
1960,6,12,28.9,10.6,19.8,0,1.8,0,0,0,0,18,31
1960,6,13,28.3,12.2,20.3,0,2.3,4.3,0,4.3,0,23,37
1960,6,14,22.2,14.4,18.3,0,0.3,2.8,0,2.8,0,36,45
1960,6,15,19.4,6.1,12.8,5.2,0,0,0,0,0,36,51
1960,6,16,19.4,6.1,12.8,5.2,0,0,0,0,0,5,39
1960,6,17,18.9,10,14.5,3.5,0,6.1,0,6.1,0,36,77
1960,6,18,22.2,8.9,15.6,2.4,0,7.4,0,7.4,0,32,63
1960,6,19,26.1,8.9,17.5,0.5,0,0,0,0,0,14,35
1960,6,20,25,14.4,19.7,0,1.7,0.3,0,0.3,0,18,53
1960,6,21,17.8,12.2,15,3,0,20.6,0,20.6,0,14,61
1960,6,22,22.8,10,16.4,1.6,0,0.8,0,0.8,0,14,50
1960,6,23,22.2,12.2,17.2,0.8,0,0,0,0,0,5,42
1960,6,24,26.1,9.4,17.8,0.2,0,0,0,0,0,25,35
1960,6,25,28.9,13.9,21.4,0,3.4,0,0,0,0,18,51
1960,6,26,28.3,17.8,23.1,0,5.1,0,0,0,0,18,68
1960,6,27,29.4,15.6,22.5,0,4.5,1.8,0,1.8,0,27,51
1960,6,28,23.9,16.1,20,0,2,1.8,0,1.8,0,27,58
1960,6,29,15,11.1,13.1,4.9,0,0,0,0,0,34,47
1960,6,30,19.4,3.9,11.7,6.3,0,0,0,0,0,27,34
1960,7,1,23.9,10.6,17.3,0.7,0,0,0,0,0,32,45
1960,7,2,19.4,8.3,13.9,4.1,0,0,0,0,0,2,48
1960,7,3,20,3.9,12,6,0,0,0,0,0,2,42
1960,7,4,22.2,6.1,14.2,3.8,0,0,0,0,0,36,37
1960,7,5,24.4,7.2,15.8,2.2,0,0,0,0,0,36,35
1960,7,6,30,10,20,0,2,0,0,0,0,27,45
1960,7,7,31.7,16.1,23.9,0,5.9,0,0,0,0,27,37
1960,7,8,33.9,16.7,25.3,0,7.3,0,0,0,0,18,42
1960,7,9,32.2,19.4,25.8,0,7.8,0,0,0,0,36,56
1960,7,10,35,21.1,28.1,0,10.1,2,0,2,0,5,71
1960,7,11,28.3,15.6,22,0,4,0,0,0,0,2,42
1960,7,12,26.1,12.2,19.2,0,1.2,0,0,0,0,27,45
1960,7,13,20,10.6,15.3,2.7,0,0,0,0,0,2,42
1960,7,14,29.4,8.3,18.9,0,0.9,0,0,0,0,25,35
1960,7,15,24.4,17.2,20.8,0,2.8,0,0,0,0,2,39
1960,7,16,26.7,14.4,20.6,0,2.6,0,0,0,0,NaN,NaN
1960,7,17,29.4,13.9,21.7,0,3.7,0,0,0,0,36,37
1960,7,18,27.2,12.8,20,0,2,0,0,0,0,34,31
1960,7,19,28.9,17.2,23.1,0,5.1,0,0,0,0,16,48
1960,7,20,31.7,17.2,24.5,0,6.5,0.5,0,0.5,0,14,84
1960,7,21,30.6,18.3,24.5,0,6.5,0,0,0,0,2,45
1960,7,22,28.9,11.1,20,0,2,0,0,0,0,NaN,NaN
1960,7,23,27.2,15,21.1,0,3.1,0.8,0,0.8,0,36,43
1960,7,24,32.8,22.2,27.5,0,9.5,0,0,0,0,20,74
1960,7,25,29.4,12.8,21.1,0,3.1,0,0,0,0,27,50
1960,7,26,28.3,14.4,21.4,0,3.4,0,0,0,0,32,56
1960,7,27,34.4,13.3,23.9,0,5.9,0,0,0,0,27,48
1960,7,28,27.2,16.1,21.7,0,3.7,2.5,0,2.5,0,34,45
1960,7,29,22.2,13.9,18.1,0,0.1,10.4,0,10.4,0,2,64
1960,7,30,25.6,9.4,17.5,0.5,0,0,0,0,0,32,35
1960,7,31,31.7,10.6,21.2,0,3.2,0.8,0,0.8,0,NaN,NaN
1960,8,1,28.3,16.7,22.5,0,4.5,2.3,0,2.3,0,NaN,NaN
1960,8,2,26.1,15,20.6,0,2.6,0,0,0,0,NaN,NaN
1960,8,3,25.6,12.2,18.9,0,0.9,0,0,0,0,NaN,NaN
1960,8,4,27.8,11.1,19.5,0,1.5,0,0,0,0,NaN,NaN
1960,8,5,30,14.4,22.2,0,4.2,0,0,0,0,14,45
1960,8,6,31.7,15.6,23.7,0,5.7,0,0,0,0,23,34
1960,8,7,24.4,16.7,20.6,0,2.6,11.7,0,11.7,0,2,45
1960,8,8,25.6,12.8,19.2,0,1.2,0,0,0,0,NaN,NaN
1960,8,9,23.9,12.2,18.1,0,0.1,0,0,0,0,36,45
1960,8,10,28.9,11.7,20.3,0,2.3,0,0,0,0,29,34
1960,8,11,31.7,15.6,23.7,0,5.7,0,0,0,0,32,50
1960,8,12,30.6,15,22.8,0,4.8,0.5,0,0.5,0,27,42
1960,8,13,20.6,11.7,16.2,1.8,0,0,0,0,0,2,64
1960,8,14,22.8,5,13.9,4.1,0,0,0,0,0,NaN,NaN
1960,8,15,26.1,11.1,18.6,0,0.6,0,0,0,0,16,58
1960,8,16,31.1,17.8,24.5,0,6.5,0.5,0,0.5,0,18,66
1960,8,17,26.1,21.7,23.9,0,5.9,5.6,0,5.6,0,18,56
1960,8,18,27.2,15.6,21.4,0,3.4,0,0,0,0,34,31
1960,8,19,27.2,11.1,19.2,0,1.2,0,0,0,0,NaN,NaN
1960,8,20,30.6,16.7,23.7,0,5.7,0,0,0,0,16,35
1960,8,21,23.3,17.2,20.3,0,2.3,1.8,0,1.8,0,34,55
1960,8,22,24.4,15,19.7,0,1.7,0,0,0,0,11,64
1960,8,23,23.9,18.9,21.4,0,3.4,9.7,0,9.7,0,14,77
1960,8,24,26.1,10,18.1,0,0.1,0,0,0,0,18,51
1960,8,25,18.3,12.2,15.3,2.7,0,41.1,0,41.1,0,36,84
1960,8,26,23.9,9.4,16.7,1.3,0,1.3,0,1.3,0,29,42
1960,8,27,21.1,15,18.1,0,0.1,4.1,0,4.1,0,16,64
1960,8,28,23.3,9.4,16.4,1.6,0,0,0,0,0,27,42
1960,8,29,26.7,10,18.4,0,0.4,0,0,0,0,18,60
1960,8,30,25.6,12.8,19.2,0,1.2,0,0,0,0,18,32
1960,8,31,22.8,11.7,17.3,0.7,0,0,0,0,0,32,43
1960,9,1,26.1,13.3,19.7,0,1.7,0,0,0,0,9,37
1960,9,2,31.1,15.6,23.4,0,5.4,0,0,0,0,16,37
1960,9,3,29.4,18.9,24.2,0,6.2,0,0,0,0,36,51
1960,9,4,28.9,16.7,22.8,0,4.8,3.6,0,3.6,0,18,34
1960,9,5,27.2,18.9,23.1,0,5.1,6.9,0,6.9,0,18,68
1960,9,6,23.9,11.1,17.5,0.5,0,0.5,0,0.5,0,NaN,NaN
1960,9,7,20.6,7.2,13.9,4.1,0,0,0,0,0,27,45
1960,9,8,17.8,9.4,13.6,4.4,0,3,0,3,0,27,48
1960,9,9,19.4,6.7,13.1,4.9,0,0,0,0,0,32,39
1960,9,10,22.8,11.1,17,1,0,0,0,0,0,32,58
1960,9,11,15.6,6.1,10.9,7.1,0,2.5,0,2.5,0,34,45
1960,9,12,18.9,7.8,13.4,4.6,0,0,0,0,0,36,64
1960,9,13,21.1,3.9,12.5,5.5,0,0,0,0,0,25,39
1960,9,14,15.6,11.1,13.4,4.6,0,0,0,0,0,2,40
1960,9,15,22.2,5.6,13.9,4.1,0,0.3,0,0.3,0,16,45
1960,9,16,18.9,9.4,14.2,3.8,0,1.3,0,1.3,0,18,61
1960,9,17,17.2,2.8,10,8,0,0,0,0,0,34,50
1960,9,18,19.4,5.6,12.5,5.5,0,0,0,0,0,18,51
1960,9,19,23.3,8.9,16.1,1.9,0,0,0,0,0,18,51
1960,9,20,25,7.2,16.1,1.9,0,0,0,0,0,16,51
1960,9,21,13.9,10,12,6,0,0,0,0,0,32,68
1960,9,22,18.9,0.6,9.8,8.2,0,0,0,0,0,23,35
1960,9,23,16.7,2.8,9.8,8.2,0,0.8,0,0.8,0,16,61
1960,9,24,13.3,7.2,10.3,7.7,0,0,0,0,0,18,35
1960,9,25,22.8,2.8,12.8,5.2,0,0,0,0,0,18,42
1960,9,26,16.7,8.3,12.5,5.5,0,0,0,0,0,32,53
1960,9,27,17.8,1.1,9.5,8.5,0,2.3,0,2.3,0,7,42
1960,9,28,12.2,3.9,8.1,9.9,0,0,0,0,0,5,60
1960,9,29,13.3,1.7,7.5,10.5,0,0,0,0,0,32,32
1960,9,30,13.3,-0.6,6.4,11.6,0,2.5,0,2.5,0,18,58
1960,10,1,12.2,6.1,9.2,8.8,0,0,0,0,0,18,61
1960,10,2,12.8,2.8,7.8,10.2,0,0,0,0,0,32,47
1960,10,3,17.8,0.6,9.2,8.8,0,0,0,0,0,18,48
1960,10,4,26.1,8.3,17.2,0.8,0,0,0,0,0,18,51
1960,10,5,17.2,4.4,10.8,7.2,0,0,0,0,0,34,72
1960,10,6,22.2,2.2,12.2,5.8,0,0,0,0,0,NaN,NaN
1960,10,7,23.9,8.3,16.1,1.9,0,0,0,0,0,16,58
1960,10,8,25,7.2,16.1,1.9,0,0,0,0,0,18,34
1960,10,9,21.7,10,15.9,2.1,0,0,0,0,0,29,31
1960,10,10,13.3,3.3,8.3,9.7,0,0,0,0,0,34,42
1960,10,11,16.1,-2.8,6.7,11.3,0,7.1,0,7.1,0,NaN,NaN
1960,10,12,13.3,6.7,10,8,0,7.4,0,7.4,0,14,72
1960,10,13,17.2,3.3,10.3,7.7,0,0.5,0,0.5,0,NaN,NaN
1960,10,14,12.8,1.7,7.3,10.7,0,0,0,0,0,27,58
1960,10,15,12.2,-1.7,5.3,12.7,0,0,0,0,0,18,48
1960,10,16,16.7,8.3,12.5,5.5,0,0,0,0,0,29,77
1960,10,17,8.3,-1.7,3.3,14.7,0,0,0,0,0,29,34
1960,10,18,1.1,-2.2,-0.6,18.6,0,0,0.3,0.3,0,34,95
1960,10,19,-1.7,-3.9,-2.8,20.8,0,0,0,0,0,34,42
1960,10,20,5.6,-7.8,-1.1,19.1,0,0,0,0,0,18,39
1960,10,21,6.7,0,3.4,14.6,0,1.3,4.6,5.8,0,18,37
1960,10,22,2.8,-1.1,0.9,17.1,0,0,2.8,2.8,3,9,37
1960,10,23,-0.6,-4.4,-2.5,20.5,0,0,0,0,3,32,66
1960,10,24,8.3,-5,1.7,16.3,0,0,0,0,0,18,84
1960,10,25,6.7,1.1,3.9,14.1,0,0,0,0,0,18,51
1960,10,26,8.3,-1.1,3.6,14.4,0,0,0,0,0,18,45
1960,10,27,16.7,1.1,8.9,9.1,0,0,0,0,0,27,79
1960,10,28,10,-1.7,4.2,13.8,0,0,0,0,0,29,48
1960,10,29,12.2,5,8.6,9.4,0,17.8,0,17.8,0,9,48
1960,10,30,5.6,2.2,3.9,14.1,0,5.1,0,5.1,0,36,53
1960,10,31,4.4,1.1,2.8,15.2,0,0,0,0,0,34,43
1960,11,1,3.9,-0.6,1.7,16.3,0,0,0,0,0,34,47
1960,11,2,7.2,-0.6,3.3,14.7,0,0,0,0,0,27,37
1960,11,3,3.3,-2.2,0.6,17.4,0,0,0.3,0.3,0,27,39
1960,11,4,2.2,-1.1,0.6,17.4,0,0,0,0,0,32,42
1960,11,5,3.9,-2.8,0.6,17.4,0,0,0.3,0.8,0,34,56
1960,11,6,2.8,-1.7,0.6,17.4,0,0,0,0,0,18,55
1960,11,7,5.6,-1.7,2,16,0,0,0,0,0,18,80
1960,11,8,-2.2,-5.6,-3.9,21.9,0,0,1.5,1.3,0,34,50
1960,11,9,-7.8,-15,-11.4,29.4,0,0,0,0,3,32,35
1960,11,10,-3.9,-12.8,-8.4,26.4,0,0,4.1,3,3,18,47
1960,11,11,-3.9,-15.6,-9.8,27.8,0,0,3,3,5,32,32
1960,11,12,-1.7,-6.7,-4.2,22.2,0,0,0.8,1,8,NaN,NaN
1960,11,13,0,-6.7,-3.4,21.4,0,0,2.3,2.5,8,14,37
1960,11,14,2.2,-4.4,-1.1,19.1,0,0,0,0,10,14,42
1960,11,15,1.1,-7.2,-3.1,21.1,0,0,0,0,8,29,32
1960,11,16,0,-8.3,-4.2,22.2,0,0,0,0,5,34,48
1960,11,17,-2.2,-9.4,-5.8,23.8,0,0,0,0,5,20,32
1960,11,18,1.1,-12.8,-5.9,23.9,0,0.3,0,0.3,5,18,77
1960,11,19,3.9,-1.7,1.1,16.9,0,0,0,0,5,18,60
1960,11,20,5,-2.8,1.1,16.9,0,0,0,0,5,23,48
1960,11,21,4.4,-0.6,1.9,16.1,0,0,0,0,5,29,124
1960,11,22,1.7,-7.2,-2.8,20.8,0,0,0,0,5,29,108
1960,11,23,2.2,-10.6,-4.2,22.2,0,0,0,0,3,18,56
1960,11,24,-2.2,-8.3,-5.3,23.3,0,0,0,0,3,5,39
1960,11,25,4.4,-7.8,-1.7,19.7,0,0,0,0,3,11,51
1960,11,26,-7.2,-11.7,-9.5,27.5,0,0,0,0,3,34,56
1960,11,27,-11.1,-15,-13.1,31.1,0,0,0,0,3,2,63
1960,11,28,-9.4,-13.9,-11.7,29.7,0,0,0,0,0,2,77
1960,11,29,-8.9,-16.1,-12.5,30.5,0,0,0,0,0,36,51
1960,11,30,-10,-20.6,-15.3,33.3,0,0,0,0,0,16,39
1960,12,1,-7.2,-17.8,-12.5,30.5,0,0,0,0,0,18,72
1960,12,2,-1.1,-12.2,-6.7,24.7,0,0,0,0,0,18,51
1960,12,3,-0.6,-8.9,-4.8,22.8,0,0,0,0,0,18,48
1960,12,4,-3.3,-9.4,-6.4,24.4,0,0,0,0,0,2,42
1960,12,5,-6.7,-13.9,-10.3,28.3,0,0,11.4,11.7,0,2,84
1960,12,6,-15.6,-21.7,-18.7,36.7,0,0,1.5,1.5,13,34,47
1960,12,7,-18.9,-27.2,-23.1,41.1,0,0,0,0,13,NaN,NaN
1960,12,8,-7.8,-30.6,-19.2,37.2,0,0,0,0,13,18,48
1960,12,9,-3.3,-18.3,-10.8,28.8,0,0,0,0,13,20,39
1960,12,10,-13.9,-23.3,-18.6,36.6,0,0,0,0,13,NaN,NaN
1960,12,11,-11.7,-19.4,-15.6,33.6,0,0,0,0,13,NaN,NaN
1960,12,12,-11.1,-22.2,-16.7,34.7,0,0,0,0,13,18,58
1960,12,13,-1.1,-12.8,-7,25,0,0,0,0,13,18,50
1960,12,14,-2.8,-11.1,-7,25,0,0,0,0,13,NaN,NaN
1960,12,15,-11.1,-15,-13.1,31.1,0,0,0,0,13,NaN,NaN
1960,12,16,-10.6,-16.1,-13.4,31.4,0,0,0,0,13,32,40
1960,12,17,-9.4,-17.2,-13.3,31.3,0,0,0.3,0.3,13,NaN,NaN
1960,12,18,-12.2,-16.7,-14.5,32.5,0,0,0.3,0.3,13,32,45
1960,12,19,-17.2,-24.4,-20.8,38.8,0,0,0,0,13,32,32
1960,12,20,-18.9,-25,-22,40,0,0,0,0,13,29,45
1960,12,21,-17.8,-22.8,-20.3,38.3,0,0,0,0,13,32,47
1960,12,22,-16.7,-21.7,-19.2,37.2,0,0,0,0,13,NaN,NaN
1960,12,23,-10.6,-23.3,-17,35,0,0,1,0.5,13,NaN,NaN
1960,12,24,-4.4,-17.2,-10.8,28.8,0,0,0,0,13,NaN,NaN
1960,12,25,-11.7,-17.8,-14.8,32.8,0,0,0,0,13,NaN,NaN
1960,12,26,-20,-28.3,-24.2,42.2,0,0,0,0,13,NaN,NaN
1960,12,27,-6.1,-28.3,-17.2,35.2,0,0,0,0,13,NaN,NaN
1960,12,28,-6.7,-11.7,-9.2,27.2,0,0,0.8,0.3,13,NaN,NaN
1960,12,29,-3.9,-16.1,-10,28,0,0,3.6,2.3,13,NaN,NaN
1960,12,30,-12.8,-20.6,-16.7,34.7,0,0,2,2,18,NaN,NaN
1960,12,31,-17.8,-22.8,-20.3,38.3,0,0,5.1,5.1,18,NaN,NaN
1961,1,1,-21.1,-32.8,-27,45,0,0,1.8,1,18,NaN,NaN
1961,1,2,-21.1,-30.6,-25.9,43.9,0,0,0,0,20,NaN,NaN
1961,1,3,-13.3,-33.3,-23.3,41.3,0,0,0,0,15,NaN,NaN
1961,1,4,-5.6,-17.2,-11.4,29.4,0,0,0,0,15,NaN,NaN
1961,1,5,-2.8,-13.9,-8.4,26.4,0,0,0,0,15,NaN,NaN
1961,1,6,0,-6.7,-3.4,21.4,0,0,0.3,0.3,15,NaN,NaN
1961,1,7,-11.7,-18.9,-15.3,33.3,0,0,0,0,15,NaN,NaN
1961,1,8,-7.8,-23.3,-15.6,33.6,0,0,0,0,15,NaN,NaN
1961,1,9,-2.2,-12.2,-7.2,25.2,0,0,0,0,15,NaN,NaN
1961,1,10,-7.8,-13.9,-10.9,28.9,0,0,0,0,13,NaN,NaN
1961,1,11,-5,-11.1,-8.1,26.1,0,0,0,0,13,14,37
1961,1,12,-2.8,-12.8,-7.8,25.8,0,0,0,0,13,18,42
1961,1,13,-10.6,-15,-12.8,30.8,0,0,0,0,13,32,63
1961,1,14,-10.6,-20.6,-15.6,33.6,0,0,0,0,13,16,69
1961,1,15,-2.2,-15.6,-8.9,26.9,0,0,0,0,13,18,66
1961,1,16,3.9,-6.7,-1.4,19.4,0,0,0,0,13,18,56
1961,1,17,-10,-16.7,-13.4,31.4,0,0,0,0,13,34,72
1961,1,18,-12.2,-17.2,-14.7,32.7,0,0,0.3,0,13,34,45
1961,1,19,-8.9,-22.2,-15.6,33.6,0,0,0.5,0.3,13,36,64
1961,1,20,-18.9,-27.2,-23.1,41.1,0,0,0,0,13,36,58
1961,1,21,-22.8,-26.1,-24.5,42.5,0,0,0,0,13,36,56
1961,1,22,-18.3,-31.7,-25,43,0,0,0,0,13,29,40
1961,1,23,-23.3,-31.1,-27.2,45.2,0,0,0,0,13,36,72
1961,1,24,-26.1,-35.6,-30.9,48.9,0,0,0,0,13,36,37
1961,1,25,-21.7,-28.9,-25.3,43.3,0,0,0,0,13,18,40
1961,1,26,-20,-31.7,-25.9,43.9,0,0,0,0,13,27,35
1961,1,27,-12.8,-24.4,-18.6,36.6,0,0,1,0.5,13,29,35
1961,1,28,-15,-20.6,-17.8,35.8,0,0,0,0,13,32,50
1961,1,29,-17.2,-26.1,-21.7,39.7,0,0,0,0,13,29,39
1961,1,30,-15,-23.9,-19.5,37.5,0,0,0.8,0.8,13,27,34
1961,1,31,-11.1,-20,-15.6,33.6,0,0,0,0,13,2,45
1961,2,1,-22.2,-28.3,-25.3,43.3,0,0,0,0,13,2,37
1961,2,2,-15,-28.3,-21.7,39.7,0,0,0,0,13,16,48
1961,2,3,-10.6,-18.3,-14.5,32.5,0,0,0,0,13,18,66
1961,2,4,-8.3,-18.3,-13.3,31.3,0,0,0,0,13,18,48
1961,2,5,-6.1,-13.3,-9.7,27.7,0,0,0,0,13,18,34
1961,2,6,-5.6,-15,-10.3,28.3,0,0,0,0,13,18,69
1961,2,7,-1.7,-10.6,-6.2,24.2,0,0,0,0,13,18,71
1961,2,8,3.9,-10.6,-3.4,21.4,0,0,0,0,13,18,53
1961,2,9,-1.7,-11.7,-6.7,24.7,0,0,0,0,8,NaN,NaN
1961,2,10,-0.6,-13.3,-7,25,0,0,0,0,8,14,53
1961,2,11,0.6,-3.3,-1.4,19.4,0,0,0,0,8,32,48
1961,2,12,0,-2.2,-1.1,19.1,0,0,15,12.4,8,16,34
1961,2,13,-3.9,-9.4,-6.7,24.7,0,0,0.5,0.3,23,29,64
1961,2,14,-12.2,-22.8,-17.5,35.5,0,0,3.8,2.3,23,32,32
1961,2,15,-5.6,-23.9,-14.8,32.8,0,0,1.5,1.3,25,NaN,NaN
